KrakenDB,NCBI_Parent
1000001738,37127
1000001739,37127
1000001740,37127
1000001741,232800
1000001742,232800
1000001743,37128
1000001744,37128
1000001745,37128
1000001746,37128
1000001747,37206
1000001748,37206
1000001749,37206
1000001750,64295
1000001751,64295
1000001752,37325
1000001753,37325
1000001754,37296
1000001755,37296
1000001756,78541
1000001757,78541
1000001758,37733
1000001759,37733
1000001760,37733
1000001761,37733
1000001762,37665
1000001763,37665
1000001764,46342
1000001765,46342
1000001766,37961
1000001767,37961
1000001768,37961
1000001769,64294
1000001770,64294
1000001771,38062
1000001772,38062
1000001773,38012
1000001774,38012
1000001775,38170
1000001776,38170
1000001777,38170
1000001778,38170
1000001779,38170
1000001780,38170
1000001781,38170
1000001782,38170
1000001783,38170
1000001784,38170
1000001785,38170
1000001786,129875
1000001787,129875
1000001788,38143
1000001789,38143
1000001790,38251
1000001791,38251
1000001792,38416
1000001793,38416
1000001794,363716
1000001795,363716
1000001796,38420
1000001797,38420
1000001798,146500
1000001799,146500
1000001800,38432
1000001801,38432
1000001802,64297
1000001803,64297
1000001804,38525
1000001805,38525
1000001806,38766
1000001807,38766
1000001808,129875
1000001809,129875
1000001810,38767
1000001811,38767
1000001812,169693
1000001813,169693
1000001814,38837
1000001815,38837
1000001816,46916
1000001817,46916
1000001818,39046
1000001819,39046
1000001820,38804
1000001821,38804
1000001822,39103
1000001823,39103
1000001824,39116
1000001825,39116
1000001826,148943
1000001827,148943
1000001828,39681
1000001829,39681
1000001830,39681
1000001831,39681
1000001832,39720
1000001833,39720
1000001834,39443
1000001835,39443
1000001836,39640
1000001837,39640
1000001838,39640
1000001839,39640
1000001840,39640
1000001841,39640
1000001842,39640
1000001843,39640
1000001844,39640
1000001845,39640
1000001846,39640
1000001847,39640
1000001848,39640
1000001849,39640
1000001850,39640
1000001851,39640
1000001852,39640
1000001853,39640
1000001854,39640
1000001855,39640
1000001856,39640
1000001857,39640
1000001858,39640
1000001859,39640
1000001860,39640
1000001861,39640
1000001862,39640
1000001863,39640
1000001864,39640
1000001865,39640
1000001866,39640
1000001867,85106
1000001868,85106
1000001869,39804
1000001870,39804
1000001871,64300
1000001872,64300
1000001873,39838
1000001874,39838
1000001875,160796
1000001876,160796
1000001877,40004
1000001878,40004
1000001879,64299
1000001880,64299
1000001881,40012
1000001882,40012
1000001883,40050
1000001884,40050
1000001885,40050
1000001886,40050
1000001887,40050
1000001888,40050
1000001889,40050
1000001890,40050
1000001891,40050
1000001892,40050
1000001893,40050
1000001894,40051
1000001895,40051
1000001896,40051
1000001897,40051
1000001898,40051
1000001899,40051
1000001900,40051
1000001901,40051
1000001902,40051
1000001903,40051
1000001904,40051
1000001905,40052
1000001906,40052
1000001907,40052
1000001908,40052
1000001909,40052
1000001910,40052
1000001911,40052
1000001912,40052
1000001913,40052
1000001914,40052
1000001915,40052
1000001916,64296
1000001917,64296
1000001918,40056
1000001919,40056
1000001920,40056
1000001921,40056
1000001922,40056
1000001923,40056
1000001924,40056
1000001925,40056
1000001926,40056
1000001927,40056
1000001928,40056
1000001929,47000
1000001930,47000
1000001931,40057
1000001932,40057
1000001933,40057
1000001934,40057
1000001935,40057
1000001936,40057
1000001937,40057
1000001938,40057
1000001939,40057
1000001940,40057
1000001941,40057
1000001942,40058
1000001943,40058
1000001944,40058
1000001945,40058
1000001946,40058
1000001947,40058
1000001948,40058
1000001949,40058
1000001950,40058
1000001951,40058
1000001952,40058
1000001953,40059
1000001954,40059
1000001955,40059
1000001956,40059
1000001957,40059
1000001958,40059
1000001959,40059
1000001960,40059
1000001961,40059
1000001962,40059
1000001963,40059
1000001964,40060
1000001965,40060
1000001966,40060
1000001967,40060
1000001968,40060
1000001969,40060
1000001970,40060
1000001971,40060
1000001972,40060
1000001973,40060
1000001974,40060
1000001975,40065
1000001976,40065
1000001977,40065
1000001978,40065
1000001979,40065
1000001980,40065
1000001981,40065
1000001982,40065
1000001983,40065
1000001984,40065
1000001985,40065
1000001986,46919
1000001987,46919
1000001988,46919
1000001989,40062
1000001990,40062
1000001991,40062
1000001992,40062
1000001993,40062
1000001994,40062
1000001995,40062
1000001996,40062
1000001997,40062
1000001998,40062
1000001999,40062
1000002000,72539
1000002001,72539
1000002002,40061
1000002003,40061
1000002004,40061
1000002005,40061
1000002006,40061
1000002007,40061
1000002008,40061
1000002009,40061
1000002010,40061
1000002011,40061
1000002012,40061
1000002013,40067
1000002014,40067
1000002015,40067
1000002016,40067
1000002017,40067
1000002018,40067
1000002019,40067
1000002020,40067
1000002021,40067
1000002022,40067
1000002023,40067
1000002024,78522
1000002025,78522
1000002026,40270
1000002027,40270
1000002028,152219
1000002029,152219
1000002030,40271
1000002031,40271
1000002032,40540
1000002033,40540
1000002034,40979
1000002035,40979
1000002036,222557
1000002037,222557
1000002038,222557
1000002039,41460
1000002040,41460
1000002041,47001
1000002042,47001
1000002043,41459
1000002044,41459
1000002045,118655
1000002046,118655
1000002047,118655
1000002048,118655
1000002049,40687
1000002050,40687
1000002051,40687
1000002052,40687
1000002053,470166
1000002054,470166
1000002055,470166
1000002056,84739
1000002057,84739
1000002058,41763
1000002059,41763
1000002060,41764
1000002061,41764
1000002062,41856
1000002063,41856
1000002064,47049
1000002065,47049
1000002066,42004
1000002067,42004
1000002068,42182
1000002069,42182
1000002070,42475
1000002071,42475
1000002072,42475
1000002073,42475
1000002074,42475
1000002075,42475
1000002076,42475
1000002077,42475
1000002078,42475
1000002079,42475
1000002080,42475
1000002081,42631
1000002082,42631
1000002083,42478
1000002084,42478
1000002085,42680
1000002086,42680
1000002087,42680
1000002088,42680
1000002089,64303
1000002090,64303
1000002091,42789
1000002092,42789
1000002093,129009
1000002094,129009
1000002095,42764
1000002096,42764
1000002097,42764
1000002098,178599
1000002099,178599
1000002100,42882
1000002101,42882
1000002102,47416
1000002103,47416
1000002104,47416
1000002105,43130
1000002106,43130
1000002107,43240
1000002108,43240
1000002109,43685
1000002110,43685
1000002111,43761
1000002112,43761
1000002113,43761
1000002114,64305
1000002115,64305
1000002116,43763
1000002117,43763
1000002118,43763
1000002119,43764
1000002120,43764
1000002121,43764
1000002122,44026
1000002123,44026
1000002124,44130
1000002125,44130
1000002126,44158
1000002127,44158
1000002128,64307
1000002129,64307
1000002130,44560
1000002131,44560
1000002132,44088
1000002133,44088
1000002134,79450
1000002135,79450
1000002136,44560
1000002137,44560
1000002138,44562
1000002139,44562
1000002140,44561
1000002141,44561
1000002142,45103
1000002143,45103
1000002144,45103
1000002145,46448
1000002146,46448
1000002147,45219
1000002148,45219
1000002149,45219
1000002150,45220
1000002151,45220
1000002152,45220
1000002153,85154
1000002154,85154
1000002155,45237
1000002156,45237
1000002157,45270
1000002158,45270
1000002159,45270
1000002160,45270
1000002161,45370
1000002162,45370
1000002163,64309
1000002164,64309
1000002165,47669
1000002166,47669
1000002167,64310
1000002168,64310
1000002169,72750
1000002170,72750
1000002171,72750
1000002172,47680
1000002173,47680
1000002174,47680
1000002175,47680
1000002176,47736
1000002177,47736
1000002178,196095
1000002179,196095
1000002180,47681
1000002181,47681
1000002182,230158
1000002183,230158
1000002184,47740
1000002185,47740
1000002186,128818
1000002187,128818
1000002188,47900
1000002189,47900
1000002190,72201
1000002191,72201
1000002192,47838
1000002193,47838
1000002194,47838
1000002195,47903
1000002196,47903
1000002197,47985
1000002198,47985
1000002199,85652
1000002200,85652
1000002201,48543
1000002202,48543
1000002203,47929
1000002204,47929
1000002205,48544
1000002206,48544
1000002207,118140
1000002208,118140
1000002209,48981
1000002210,48981
1000002211,48981
1000002212,129950
1000002213,129950
1000002214,49267
1000002215,49267
1000002216,49891
1000002217,49891
1000002218,49891
1000002219,129951
1000002220,129951
1000002221,49964
1000002222,49964
1000002223,194965
1000002224,194965
1000002225,50713
1000002226,50713
1000002227,50290
1000002228,50290
1000002229,50292
1000002230,50292
1000002231,50294
1000002232,50294
1000002233,50817
1000002234,50817
1000002235,50817
1000002236,179237
1000002237,179237
1000002238,50948
1000002239,50948
1000002240,73422
1000002241,73422
1000002242,51330
1000002243,51330
1000002244,51330
1000002245,51034
1000002246,51034
1000002247,51034
1000002248,119222
1000002249,119222
1000002250,51336
1000002251,51336
1000002252,51336
1000002253,51313
1000002254,51313
1000002255,51354
1000002256,51354
1000002257,129953
1000002258,129953
1000002259,51369
1000002260,51369
1000002261,64311
1000002262,64311
1000002263,51673
1000002264,51673
1000002265,51673
1000002266,51676
1000002267,51676
1000002268,51676
1000002269,73423
1000002270,73423
1000002271,51680
1000002272,51680
1000002273,51677
1000002274,51677
1000002275,52135
1000002276,52135
1000002277,52135
1000002278,52280
1000002279,52280
1000002280,64314
1000002281,64314
1000002282,52979
1000002283,52979
1000002284,79236
1000002285,79236
1000002286,79236
1000002287,52274
1000002288,52274
1000002289,129956
1000002290,129956
1000002291,52996
1000002292,52996
1000002293,53010
1000002294,53010
1000002295,53181
1000002296,53181
1000002297,64312
1000002298,64312
1000002299,53193
1000002300,53193
1000002301,73497
1000002302,73497
1000002303,53182
1000002304,53182
1000002305,53260
1000002306,53260
1000002307,53954
1000002308,53954
1000002309,53988
1000002310,53988
1000002311,53988
1000002312,53988
1000002313,53988
1000002314,53988
1000002315,53988
1000002316,53988
1000002317,53988
1000002318,53988
1000002319,53988
1000002320,53988
1000002321,53988
1000002322,53988
1000002323,53988
1000002324,53988
1000002325,85454
1000002326,85454
1000002327,54315
1000002328,54315
1000002329,54289
1000002330,54289
1000002331,54289
1000002332,150285
1000002333,150285
1000002334,54290
1000002335,54290
1000002336,129956
1000002337,129956
1000002338,55096
1000002339,55096
1000002340,55096
1000002341,55216
1000002342,55216
1000002343,55216
1000002344,55744
1000002345,55744
1000002346,55097
1000002347,55097
1000002348,55097
1000002349,55987
1000002350,55987
1000002351,55987
1000002352,55987
1000002353,55987
1000002354,55987
1000002355,55987
1000002356,55987
1000002357,55987
1000002358,56879
1000002359,56879
1000002360,218667
1000002361,218667
1000002362,152177
1000002363,152177
1000002364,152177
1000002365,57119
1000002366,57119
1000002367,56947
1000002368,56947
1000002369,73494
1000002370,73494
1000002371,57482
1000002372,57482
1000002373,57483
1000002374,57483
1000002375,104664
1000002376,104664
1000002377,57477
1000002378,57477
1000002379,130308
1000002380,130308
1000002381,57579
1000002382,57579
1000002383,178354
1000002384,178354
1000002385,58103
1000002386,58103
1000002387,58094
1000002388,58094
1000002389,59816
1000002390,59816
1000002391,59816
1000002392,159252
1000002393,159252
1000002394,159252
1000002395,58177
1000002396,58177
1000002397,292052
1000002398,292052
1000002399,292052
1000002400,59301
1000002401,59301
1000002402,59241
1000002403,59241
1000002404,59300
1000002405,59300
1000002406,60876
1000002407,60876
1000002408,130309
1000002409,130309
1000002410,59302
1000002411,59302
1000002412,59305
1000002413,59305
1000002414,363745
1000002415,363745
1000002416,59376
1000002417,59376
1000002418,59380
1000002419,59380
1000002420,73498
1000002421,73498
1000002422,64315
1000002423,64315
1000002424,79700
1000002425,79700
1000002426,64318
1000002427,64318
1000002428,64317
1000002429,64317
1000002430,64319
1000002431,64319
1000002432,169696
1000002433,169696
1000002434,64320
1000002435,64320
1000002436,179241
1000002437,179241
1000002438,64320
1000002439,64320
1000002440,147711
1000002441,147711
1000002442,64698
1000002443,64698
1000002444,130310
1000002445,130310
1000002446,64894
1000002447,64894
1000002448,64958
1000002449,64958
1000002450,64958
1000002451,64958
1000002452,65467
1000002453,65467
1000002454,195060
1000002455,195060
1000002456,65743
1000002457,65743
1000002458,65743
1000002459,151043
1000002460,151043
1000002461,151043
1000002462,151043
1000002463,66200
1000002464,66200
1000002465,66284
1000002466,66284
1000002467,73561
1000002468,73561
1000002469,73561
1000002470,73561
1000002471,66266
1000002472,66266
1000002473,66266
1000002474,66266
1000002475,66266
1000002476,66266
1000002477,66266
1000002478,294365
1000002479,294365
1000002480,66711
1000002481,66711
1000002482,130310
1000002483,130310
1000002484,66834
1000002485,66834
1000002486,67585
1000002487,67585
1000002488,67585
1000002489,67585
